pubdate,aid,arcurl,title,play,review,favorites,danmaku,like,duration_minutes
2022-08-23,857373848,http://www.bilibili.com/video/av857373848,《青春有你》鸡哥 鸭哥 鹅哥燃剪   awa    (笑梗不笑人),2600474,418,88093,873,45963,1.62
2022-08-23,602308001,http://www.bilibili.com/video/av602308001,你这鬼有问题啊,2335758,2236,49335,5519,133607,2.4
2022-08-23,344773855,http://www.bilibili.com/video/av344773855,⚡小黑子 vs 小黑子2.0⚡,457683,818,6543,624,27620,1.67
2022-08-23,644804487,http://www.bilibili.com/video/av644804487,⚡️ 小 只因 恰 恰 舞 ⚡️,1395288,1323,16979,730,127082,1.08
2022-08-23,472279370,http://www.bilibili.com/video/av472279370,小博主就因为分享了一只中分猴子，就惨遭饭圈粉丝网暴,1301813,2584,10104,5522,222441,1.03
2022-08-23,302343570,http://www.bilibili.com/video/av302343570,这是哪个小黑子写的？？？爆笑吐槽小黑子写的歹毒小说！！！,1066962,1092,7090,880,53243,5.6
2022-08-23,687301658,http://www.bilibili.com/video/av687301658,如果一个梗玩了四年还在玩，那么这个梗是真的好玩,2788837,607,8149,470,63646,0.47
2022-08-23,302310284,http://www.bilibili.com/video/av302310284,?鸡你太美，但是真ikun?,2545192,3876,52334,3016,224969,2.4
2022-08-24,772257536,http://www.bilibili.com/video/av772257536,听 坤 坤 的 话⚡️,819192,422,14400,741,21706,2.63
2022-08-24,599832791,http://www.bilibili.com/video/av599832791,《普通IKUN》汤姆老师对坤坤的真情流露,632093,1326,6203,911,57881,4.23
2022-08-24,472268983,http://www.bilibili.com/video/av472268983,《 坤 式 剑 法 战 坤 》,1800688,2110,10398,1596,76160,1.63
2022-08-24,472346294,http://www.bilibili.com/video/av472346294,超鸡化，啊不，超激化伤害一览！这就是所谓的雷系起飞?,857242,891,1768,343,52476,1.22
2022-08-24,687349564,http://www.bilibili.com/video/av687349564,震惊！iwanna里惊现鸡你太美！,1281068,307,8129,1227,81268,2.15
2022-08-24,602318098,http://www.bilibili.com/video/av602318098,ikun开团神曲（doge）,2412639,1323,46387,853,63596,1.7
2022-08-24,302338312,http://www.bilibili.com/video/av302338312,角色演示-【艾坤：运球人】,2540705,2602,90564,4206,242868,1.87
2022-08-24,772359209,http://www.bilibili.com/video/av772359209,蔡徐坤的所有结局,484351,139,15179,426,29164,2.58
2022-08-24,344859756,http://www.bilibili.com/video/av344859756,硬 核 劝 降16.0,2113385,1584,24373,6184,232457,4.35
2022-08-25,217429257,http://www.bilibili.com/video/av217429257,官方露出了小鸡脚~~~,956880,986,2747,298,26486,1.22
2022-08-25,772472629,http://www.bilibili.com/video/av772472629,胡桃一q秒杀坤坤,844630,540,548,687,14414,0.62
2022-08-25,472306221,http://www.bilibili.com/video/av472306221,《  哪  里  都  是  鸡  》,2522961,2876,62347,2388,181952,2.45
2022-08-25,344834285,http://www.bilibili.com/video/av344834285,【蔡徐坤】🐓时隔四年还在玩梗，你真的看懂《鸡你太美》了吗？🐓,742596,1216,13264,2,41286,4.15
2022-08-25,644952571,http://www.bilibili.com/video/av644952571,太下头了???，本来还挺喜欢睁着眼走路的,425855,233,1270,78,34650,0.43
2022-08-25,472442430,http://www.bilibili.com/video/av472442430,再多一眼看一眼就会爆炸！！！,1721854,1321,8988,483,56628,0.5
2022-08-25,772401273,http://www.bilibili.com/video/av772401273,【强鸡计划】小小铁山靠竟成为千万IKUN的拦路虎？这个视频会让你对它有更深层次的理解,1868914,2037,14494,3295,149981,4.0
2022-08-25,514875392,http://www.bilibili.com/video/av514875392,三大ikun讨伐网络讨口子，讨口子没活了急眼了，只能嗯喊叫添购们送钱给自己上礼物。,2429767,2068,22109,1252,89838,0.8
2022-08-25,387423340,http://www.bilibili.com/video/av387423340,疆域少女因为哭的梨花带雨走红，可她八秒就能噶一只坤坤,2751048,1975,15347,1219,280305,1.03
2022-08-26,429973585,http://www.bilibili.com/video/av429973585,《ikun 梦 幻 联 动》,4564354,1193,7483,2783,153270,0.22
2022-08-26,557423809,http://www.bilibili.com/video/av557423809,《世界上最苦的糖是蔡徐坤的喜糖》,1626616,954,3168,1080,110396,0.13
2022-08-26,857409822,http://www.bilibili.com/video/av857409822,帝皇婚礼！ikun！！！,6391094,5232,162384,11247,667979,2.9
2022-08-26,687443841,http://www.bilibili.com/video/av687443841,IKUN专项训练第八期,1528663,1277,8249,730,187353,0.28
2022-08-26,814968005,http://www.bilibili.com/video/av814968005,只 因 勇 士 刑 坤,2229708,716,99923,1429,76965,2.13
2022-08-26,984975536,http://www.bilibili.com/video/av984975536,《该视频仅Ikun可见》,1410803,846,8893,750,126430,1.53
2022-08-26,514926923,http://www.bilibili.com/video/av514926923,小黑子，露出坤脚了吧,1084424,839,16806,908,55276,2.05
2022-08-26,259970373,http://www.bilibili.com/video/av259970373,【原神】米哈游竟然夹带这么多私货!露出鸡脚被我发现了吧！,2321554,2607,24097,1791,192627,1.22
2022-08-26,599997132,http://www.bilibili.com/video/av599997132,《中 门 对 狙 之 笑 里 藏 刀》,1656609,624,6365,1850,96551,5.02
2022-08-27,602387292,http://www.bilibili.com/video/av602387292,互联网的热度究竟是如何产生的？,1143954,3551,8499,7463,68031,9.88
2022-08-27,217449852,http://www.bilibili.com/video/av217449852,注意看，这个篮球带有鸡病毒,1092144,561,19838,310,30914,1.05
2022-08-27,687390704,http://www.bilibili.com/video/av687390704,当琛总直播连麦到真ikun,5951160,4986,59722,25958,489760,4.3
2022-08-27,387422444,http://www.bilibili.com/video/av387422444,【iKun】我做出了油饼荔枝！香翅捞饭竟然这么好吃！,903028,1955,10607,1838,66085,4.43
2022-08-27,984884189,http://www.bilibili.com/video/av984884189,mhy是小黑子,1826519,716,5526,317,73307,0.48
2022-08-27,644984072,http://www.bilibili.com/video/av644984072,【ikun】鸡你太美⚡篮球宝贝⚡,888972,1024,8356,1038,65330,0.95
2022-08-27,814882796,http://www.bilibili.com/video/av814882796,IKUN篮球接力（卓卓、汤姆老师联动）,3168508,1771,21233,1081,163715,0.52
2022-08-27,557491070,http://www.bilibili.com/video/av557491070,ikun届的四大天王？开创文艺复兴盛世！,1436168,494,9702,925,71944,2.2
2022-08-27,942394449,http://www.bilibili.com/video/av942394449,⚡小 城 夏 天⚡“绝 对 音 感 的 正 确 用 法”,1139064,667,33732,2430,104297,2.58
2022-08-27,557433447,http://www.bilibili.com/video/av557433447,IKUN篮球接力挑战（卓卓联动）,1060179,838,4552,321,83297,0.33
2022-08-27,772422308,http://www.bilibili.com/video/av772422308,《原神》“须弥漏出鸡脚了吧”是什么梗？,421950,215,8791,858,43488,1.6
2022-08-28,729993202,http://www.bilibili.com/video/av729993202,两大ikun历史性会面，琛总：你为啥黑我家哥哥,1539884,347,4525,211,98280,1.45
2022-08-28,429895849,http://www.bilibili.com/video/av429895849,这能出游戏，在座都有责任啊！,1124908,803,8849,1859,45817,4.13
2022-08-28,514928608,http://www.bilibili.com/video/av514928608,续前三大ikun，接力接力,1742467,887,13311,947,128339,0.8
2022-08-28,599973605,http://www.bilibili.com/video/av599973605,工作细胞之熬夜,1798688,657,11727,771,189725,0.6
2022-08-28,729898919,http://www.bilibili.com/video/av729898919,哪个省的小黑子(ikun)最多？看完这份排名你就知道了！【数据可视化】,915150,3694,4618,5523,39115,1.25
2022-08-28,344967255,http://www.bilibili.com/video/av344967255,在鼓上撒把米，鸡都敲的比你好,3020211,837,20769,535,143192,0.67
2022-08-28,557396258,http://www.bilibili.com/video/av557396258,来自真ikun的警觉（悲,494948,198,214,52,4626,0.37
2022-08-28,984889001,http://www.bilibili.com/video/av984889001,请问罗翔老师，这只鸡判多少年？,1606006,1047,32287,1517,133896,2.75
2022-08-28,429981299,http://www.bilibili.com/video/av429981299,梦 回 当 初,1099828,867,4828,430,107094,0.4
2022-08-28,472393640,http://www.bilibili.com/video/av472393640,浅跳一下只因你太美，还没扣细节。。。,1584509,1772,14685,1321,156424,0.63
2022-08-28,217434648,http://www.bilibili.com/video/av217434648,花 神 之 舞,4113024,4025,43065,4085,186048,1.1
2022-08-28,302465826,http://www.bilibili.com/video/av302465826,只 因 械 公 敌,3345084,1933,66401,3881,311796,3.92
2022-08-28,772409979,http://www.bilibili.com/video/av772409979,别黑坤坤了！看了蔡徐坤同期练习生后，我成为了ikun！,2389102,3744,18926,24771,91182,13.22
2022-08-29,645049241,http://www.bilibili.com/video/av645049241,小黑子真虾头|味道好上头,1234991,794,10710,393,114378,0.52
2022-08-29,815009686,http://www.bilibili.com/video/av815009686,就没有我运不了的东西？这次帮坤坤运篮球！,760915,137,11474,418,6010,4.13
2022-08-30,302577173,http://www.bilibili.com/video/av302577173,本来挺喜欢地球的,3711161,3672,22683,2411,153661,0.52
2022-08-30,557580395,http://www.bilibili.com/video/av557580395,看几遍都觉得好笑哈哈哈,2164061,864,10836,741,82550,1.22
2022-08-30,557610689,http://www.bilibili.com/video/av557610689,⚡你是小黑子是不是啊⚡,436204,195,2812,484,17028,1.62
2022-08-30,560007514,http://www.bilibili.com/video/av560007514,美国校队都在用的【只因你太美】运球教学终于来了！,2304071,2963,30293,3545,222098,2.43
2022-08-31,815064132,http://www.bilibili.com/video/av815064132,所有IKUN集合！干杯！,5113396,3023,47723,5116,404086,2.13
2022-08-31,985031517,http://www.bilibili.com/video/av985031517,?虎哥，露出鸡脚了吧！?,672853,411,15039,846,63806,1.47
2022-08-31,815059494,http://www.bilibili.com/video/av815059494,全 世 界 都 是 ikun,2050676,1395,38201,4258,206742,3.62
2022-08-31,260053321,http://www.bilibili.com/video/av260053321,汤姆：法庭上禁止鸡你太美！！！,6546229,800,148060,4776,111749,11.37
2022-08-31,302519408,http://www.bilibili.com/video/av302519408,【原神】刻晴超只因化25秒速通194万血只因！,1053315,1241,1696,331,24148,0.5
2022-08-31,557542168,http://www.bilibili.com/video/av557542168,4年了，现在看什么都像只因！,2716171,504,6307,715,41493,0.4
2022-08-31,942518074,http://www.bilibili.com/video/av942518074,IKUN专项训练第九期,1028308,428,4517,256,93552,0.22
2022-08-31,687545387,http://www.bilibili.com/video/av687545387,两小黑子选择弃暗投明，说自己知道错了！,468631,9,3068,1,929,2.62
2022-08-31,942562459,http://www.bilibili.com/video/av942562459,原来地球也是ikun,1856171,957,6715,643,59276,0.28
2022-09-01,602578150,http://www.bilibili.com/video/av602578150,⚡病 名 为 🐔⚡,661175,323,8410,353,23910,1.4
2022-09-01,985069330,http://www.bilibili.com/video/av985069330,一个真正man，不要去看他的body，看他的心。,902190,723,3187,294,93398,0.25
2022-09-01,217615237,http://www.bilibili.com/video/av217615237,科目三：星 际 穿 越,1850205,869,17207,2015,98860,1.98
2022-09-01,857602443,http://www.bilibili.com/video/av857602443,⚡️兰 亭 🐔⚡️,4408180,2452,108422,3480,226082,2.2
2022-09-01,430150835,http://www.bilibili.com/video/av430150835,《最早的开团》,991595,415,7592,139,47276,0.88
2022-09-01,687605764,http://www.bilibili.com/video/av687605764,关于我看小说被惊得露出（）,825135,891,5954,637,40517,1.03
2022-09-01,260132233,http://www.bilibili.com/video/av260132233,ikun 多 人 生 存,2487457,603,85903,1438,73114,2.78
2022-09-02,900128988,http://www.bilibili.com/video/av900128988,【部落冲突】爆肝n天，手摆n个阵型，用城墙完美还原女坤练习生打篮球，鸡你太美～,1150186,597,8173,814,75769,0.78
2022-09-02,942706622,http://www.bilibili.com/video/av942706622,当我尝试把坤哥画成其他画风…,1670894,973,31424,1347,140888,0.42
2022-09-02,645144402,http://www.bilibili.com/video/av645144402,你们会打井水吗？,4915066,2079,19730,2671,238499,0.75
2022-09-02,387709784,http://www.bilibili.com/video/av387709784,上网课，突然有人露出鸡脚?,1791936,824,5628,431,39624,1.23
2022-09-02,557704112,http://www.bilibili.com/video/av557704112,你们这群人有毒吧哈哈哈哈哈哈哈哈,1852769,1028,19854,1125,115915,2.35
2022-09-02,730143385,http://www.bilibili.com/video/av730143385,什么，裤子还有渐变色？【竖屏】,650161,340,22469,280,40853,1.05
2022-09-02,430160084,http://www.bilibili.com/video/av430160084,十道题测测你是不是真ikun！,1941745,4153,14644,10075,140484,3.95
2022-09-03,345132251,http://www.bilibili.com/video/av345132251,建议改为《神 鲲 劈 观》,2183919,3072,68545,2198,200999,2.37
2022-09-03,302739901,http://www.bilibili.com/video/av302739901,中国著名历史事件《?你太美》,1640567,282,59164,706,34130,1.4
2022-09-03,430182927,http://www.bilibili.com/video/av430182927,这块金属不完爆振金？,2311797,912,20171,927,229126,0.68
2022-09-03,515136855,http://www.bilibili.com/video/av515136855,? 霸 王 别 只 因 ?,1328708,2297,23656,3658,89910,3.75
2022-09-03,260223904,http://www.bilibili.com/video/av260223904,小手办露出鸡脚了！这就是ikun必备的玩具吗？太美了！,1126820,470,13547,454,28690,2.38
2022-09-03,602721191,http://www.bilibili.com/video/av602721191,【网梗课代表】只因文学是什么梗？,629874,354,1451,327,13127,1.25
2022-09-04,345239267,http://www.bilibili.com/video/av345239267,偶遇ikun头子,1582079,476,3509,159,78451,0.13
2022-09-04,472649146,http://www.bilibili.com/video/av472649146,大 雄 的 新 人 设,585009,306,4658,1230,74355,2.92
2022-09-04,260231149,http://www.bilibili.com/video/av260231149,《新 时 代 十 大 酷 刑 之 一》,1634921,467,22871,1176,91039,0.7
2022-09-04,730220050,http://www.bilibili.com/video/av730220050,🐔听 干 嘛 的 话🐔,759631,659,19307,707,47842,1.7
2022-09-04,472675874,http://www.bilibili.com/video/av472675874,?勇者斗恶琛?,1374330,1571,60477,3310,205585,2.97
2022-09-04,730248912,http://www.bilibili.com/video/av730248912,⚡不用下载，点击就玩3.0⚡,765783,87,10803,335,33100,1.42
2022-09-04,387642581,http://www.bilibili.com/video/av387642581,古   代   监   狱,1072238,861,10188,679,55355,3.95
2022-09-04,560153603,http://www.bilibili.com/video/av560153603,杰伦和坤坤听完都会沉默的《摸鸡头》,2641347,3027,60993,2497,218623,2.12
2022-09-04,430175844,http://www.bilibili.com/video/av430175844,蔡徐村诡事（全）,1619226,1996,31801,6717,81448,21.87
2022-09-04,515188163,http://www.bilibili.com/video/av515188163,团长，你就是个小黑子吧！,529923,397,18036,369,68423,1.52
2022-09-04,730215378,http://www.bilibili.com/video/av730215378,又被这离谱的律师笑死,1178563,457,5876,294,73849,1.67
2022-09-04,387668517,http://www.bilibili.com/video/av387668517,一家只招待IKUN的餐厅,3547388,8509,30750,24286,179433,2.73
2022-09-05,430349871,http://www.bilibili.com/video/av430349871,和坤坤牵手浪漫之旅,1083289,294,3836,293,74197,0.18
2022-09-05,515151994,http://www.bilibili.com/video/av515151994,四大偶像练习生 同台竞技,1434946,615,6662,809,28271,0.53
2022-09-05,645266635,http://www.bilibili.com/video/av645266635,五杀耳机一甩 IKUN纵横四海,1544221,809,6713,271,122465,0.48
2022-09-05,602629593,http://www.bilibili.com/video/av602629593,【JOJO】替身在不战斗的时候都能用来做什么 第19期,463487,185,11878,880,21545,3.52
2022-09-05,430312335,http://www.bilibili.com/video/av430312335,阴阳两合，天地色变！,3945721,1980,33928,1429,304631,0.25
2022-09-05,942657214,http://www.bilibili.com/video/av942657214,[送分题]测测你对蔡徐坤梗的熟悉程度有多高？,436931,618,3088,2712,36870,3.98
2022-09-05,645177060,http://www.bilibili.com/video/av645177060,彻底疯狂！大司马听嗨了狂玩梗“鸡你太美！还有唢呐版？小黑子是什么意思？”,533074,933,1098,2670,23100,4.9
2022-09-06,815274752,http://www.bilibili.com/video/av815274752,学习做最好的ikun,4210323,2803,63329,3958,258064,1.25
2022-09-06,302874491,http://www.bilibili.com/video/av302874491,小黑子走开！只有真ikun才能看完的视频（ikun语录）,952966,30,46148,9,12896,1.0
2022-09-07,345275382,http://www.bilibili.com/video/av345275382,把篮球和鸡，联系起来想想,590330,599,6255,135,15529,0.35
2022-09-07,900287365,http://www.bilibili.com/video/av900287365,拥有黑白两道的男人,508999,723,1938,75,31287,0.33
2022-09-07,515337988,http://www.bilibili.com/video/av515337988,对不起，芝士雪豹让我输掉了比赛【向前冲 大力出奇迹版】,603977,645,1053,3735,25717,12.85
2022-09-08,430364126,http://www.bilibili.com/video/av430364126,?倚天屠龙鸡?,646482,728,11955,1332,49534,1.63
2022-09-08,472772332,http://www.bilibili.com/video/av472772332,解散新套装，蓝色妖鸡,1577201,612,4530,915,90053,0.68
